product_id,product_name,text
e5ac2c391d92,"Echo (White),,,
Echo (White),,,","Product: Echo (White),,,
Echo (White),,,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers

Top reviews:
Although this won't be competing with the iPad or some higher end android tablets, this easily outperforms any other tablet in this price range. I also love the fact that, although this is made of plastic, it has a unibody design and great build quality; not flimsy like many other tablets at this price. It meet my expectations. It performs well compared to other tables. I am very satisfied with the product and it quality. Lastly, it worth the price I paid for. Very satisfied with this purchase. Fast, big screen and good resolution. Bought it for my son around Xmas and I got a very good deal too! Wish I had bought 2 at that price. ($100) I love everything about the kindle fire but i would like a bigger screen Could not download apps I needed to control my tvs Great picture compared to my last kindle and love the camera option This newest version of Fire works great! Responds fast to opening apps and speed of browser is quick. The color choices are nice too! Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need. Needed an inexpensive and portable Alexa device and this works perfectly. This tablet is for our 9 year old grandson. It works out great for him to play games on."
6cc62bad12c6,"Echo (White),,,
Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Tangerine""","Product: Echo (White),,,
Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Tangerine""
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
I've not yet learned - or taught - Alexa but it does perform a few functions that saves time or adds interest to my life. If there is a link to the skills or learning, I missed it. I think it could totally rock if that were available. I'm quite sure I'm not using it to its full capacity."
2739b235410d,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers,","Product: Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys

Top reviews:
Great gift for my nieceShe is using it every day This is one of the best purchases I've ever made. I used to buy books all the and then they were just laying around after I read them, now I can buy them (for a cheaper price, at that) and they're all in one place, not taking up ANY space. But you do get what you pay for. Charging cable doesn't work anymore and charging port is messed up. Other than that, good device. Awesome within budget tablet.Great display & battery. Real easy to use. Great price. Got 2 of them. One for me and one for my friends son. He uses it to download free books to read, and games to play. Bought this as a gift for my 5 year old nephew. It is easy for him to use. Downloaded educational games for him to play. Great buy!"
45b2e1511e93,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers,","Product: Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers,
Categories: Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets

Top reviews:
Bought this for my wife. She is a constant reader and put away her previous Kindles for this one. She now has internet access also, so she can find more books anytime she wants. When you can get this thing on sale it's an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It's easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it's the price and features you get from Amazon that make this device amazing! Does everything we wanted. Great value for the price. A little more complicated than my original kindle, but I lIke it. It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle. this tablet is great for reading the text is not a good as it is on my tab s2 9.7 in but this is about $200 cheaper i got it because i wanted a more natural book feel reading my books and the tab s2 was not doing it for me It was easy to set up and use. Best Buy employees were a huge help teaching me about the many features. Great tablet for those invested in the Amazon system. Nice screen and functions well. Just love my Kindle. Easy to use and carry around and more books to purchase!!!!! Got for my aunt for her first tablet. It has been user friendly for her, she yours it mostly for reading"
338a1e998e26,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Product: Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case
Categories: Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets

Top reviews:
The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better. Like how I was able to buy a version with more memory. Love this works great. This is a excellent low cost tablet. bundled with Amazon ecosystem. Low cost. responsive. I use it for light web browsing and making orders on Amazon. Also easy to stream video using amazon video prime, Netflix Hulu, and HBO Now.Easy Access to all my Kindle Books and more memory than the 8GB version This has been a great purchase. It fits all my tablet and e-reader needs. This was a birthday present for my sister, and she had no trouble getting it set up for use. I was happy to find one with 16GB, not an inadequate 8GB. My other purpose in buying it was to test (on a cheap machine, just in case!) a procedure for installing Google's Play Store. That was a success, and I got a Fire HD 10 for myself. First got the fire stick so the tablet was a great addition. For a cheap starter tablet it's fine. Bought it to replace a cheaper kids tablet and it'll do for that. I wanted to upgrade my Kindle Fire - First Edition. This one is really nice. Graphics are superb as is the speed in loading. I don't know, yet, what else it can do as I haven't explored it thoroughly. It's like a mini lap top and has a camera that takes very clear pictures and has wireless connection to the internet. Was looking for something small I could use to get on the Internet and check emails and this is prefect for that Amazon - Fire 7 Tablet 16GB has been easy for me to learn how to use. I like that I can read free books from the library. It has everything I wanted and is a nice size for holding."
52dc804d6a62,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black","Product: Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
I would recommend this product. It works great and ver compact. Love the feel of it and love the page turn buttton. My husband loves this. They battery life is aweseome. Nice to take when traveling! Easy to carry; easy to read. Easy to get books and download. Nice to have a dictionary within your book. Able to download books, newspapers or magazines. The voyage is light and has a battery life of Two weeks. In different light settings the Voyage automatically adjusts. My eyes do not get tired from bad lighting. Reading outside is no problem for the Voyage. This is just what my father wanted. It is portable, light weight and has an amazing backlight. Good replacement for a paperwhite. The addition of the page forward and page backward buttons is huge! I upgraded from the Kindle Touch so I could have a built in light. The light is fantastic. While it took some getting used to the press buttons for page turning on the side, I love that too. Can use it with one hand, and don't have to take hands off to touch the screen. The documentation could use some work. A diagram with what all those icons are that they refer to would be a big help. Took me a long time to figure out how to get the reading progress to what I wanted. One thing, I HATE the new bookmark method. The old 'corner fold' was easier and less intrusive. Still can figure out how to delete from My Clippings. Also I wish Amazon would come out with a case similar to an Otter Box. I don't want leather OR auto turn on, which seems to be problematic on nearly every case I look at. Bought this as a Christmas gift. My daughter loves it. She specifically likes the screen lighting. Works as expected. Very easy to use and does not hurt my eyes like a tablet would."
5f904008250a,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Product: Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta
Categories: Electronics,iPad & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,E-Readers & Accessories,E-Readers,Used:Computers Accessories,Used:Tablets,Computers,iPads Tablets,Kindle E-readers,Electronics Features

Top reviews:
The sales people are really nice and knowledgeable to me I will come back again Great product and service and the sales man r really nice. Great product and service will refer to a friend. And the sales man r good very good product and service will refer a friend. Great selections. Hard to find assistance at times. This kindle is a basic and easy to use eReader. Exactly what I wanted. The charge lasts for a long time so you don't have to worry about charging it daily. Disappointed to realize there is not a light for night reading. Size and weight is great. It is affordable and it had Increased storage but no backlight and the screen could be better! Very good reading on this good and strong quality kindle I thought it would be as big as small paper but turn out to be just like my palm. I think it is too small to read on it... not very comfortable as regular Kindle. Would definitely recommend a paperwhite instead."
d48579cfd56c,"Kindle Dx Leather Cover, Black (fits 9.7 Display, Latest and 2nd Generation Kindle Dxs),,","Product: Kindle Dx Leather Cover, Black (fits 9.7 Display, Latest and 2nd Generation Kindle Dxs),,
Categories: Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop

Top reviews:
Purchased the Echo as a bridal shower gift. My niece and her fianc are still learning about all it can do but already reported back to me that they love it. I was told it is the most favorite gift they received. Initially I purchased this solely for the purchase of controlling Lutron lights. However, after being @ a friends house for a BBQ and watching them use this for music, I decided to give it a try to see if it could replace my Sonos.It can't, however, I've found that I'm much more likely to play Spotify through this using voice controls if I'm in and out of a room for a shorter period of time and not near a Sonos to hit play/too busy to pull the phone out for Sonos app. This thing has also become more powerful as more IoT devices and services integrate with Echo or IFTTT. There is a TREMENDOUS amount of potential... give it a try and spend at least a week getting to know Alexa. You won't be sorry. We love Alexa and our Echo. If we need an answer, all we have to do is ask Alexa. I had been looking at the echo for awhile but wasn't an early adopter. As much as I geek out over products like this I wanted to wait till the skills library was a bit more tested and expanded. Well imagine my surprise when I got this as a gift! Absolutely love using my Echo/Alexa. Weather, music, shopping lists, and the constant things they are adding. Yes it has its moments when it can't understand something but I do tend to mumble at times. Don't expect it to be a search engine giving multile results to an inquiry but it's a great speaker, home assistant, kitchen helper with measurements, and it even controls my home temperature on my Honeywell thermostat. Next purchase...smart plugs so I can turn some items off and on with my voice. Love the interactivity and I haven't even scratched the surface yet on all Alexa has to offer. I have found the Love my Echo website to discover new things I haven't tried yet. The Amazon Echo has very good voice recognition. It works just as advertised and is quick with the responses. I was glad to see it at best buy so I could touch it and try it before I bought it. The setup was easy and quick. This thing does so many things it's incredible. Time saver, information finder , and even a family entertainer! We love this product, and are having so much fun with it. I can make a shopping list with it, get news, weather forecast , play our favorite music and so many other things that I have yet to discover. Very versatile device that is constantly updated by Amazon. Price is very fair for this product. Welcome to our home Alexa! She makes a great addition to our home. I would highly recommend this device."
82f72faff16b,"Kindle Keyboard,,,
Kindle Keyboard,,,","Product: Kindle Keyboard,,,
Kindle Keyboard,,,
Categories: Electronics,eBook Readers & Accessories,Covers,Kindle Store,Amazon Device Accessories,Kindle E-Reader Accessories,Kindle (5th Generation) Accessories,Kindle (5th Generation) Covers

Top reviews:
I have had the Kindle Keyboard with it's lighted cover and now I have the new Kindle with lighted cover. I will briefly compare them and then list the pros and cons of this cover.In comparison:-The kindle keyboard in the cover is much heavier than the new kindle in it's cover. The new case does a much better job of securing the kindle as well, it is no longer hinged only on one edge, but instead it is form fit inside of a rigid rubber shell that attaches to the back of the new kindle-The lighting is about the same between both cases, but where the old case lit the screen from the top right corner, the new case lights the screen from the top middle.-I feel like the old light mechanism was more durable. The light bar on this cover is made out of very stiff, thin plastic instead of the thick rubbery plastic that contained the light on the old cover. It also hinges open instead of pulling out of the case, and the hinge feels subpar.-The light on the new case is less angled and tends to get in my eyes more when reading than the old kindle keyboard case did.All in all I still like the new case. It fits the new kindle very well and does not increase the size or weight very much. The leather is somewhat thin but not horribly so and it looks sleek on the kindle. I will be keeping this case.Pros:Compact case that looks very sleekTight and secure fitUses the Kindle's batteries so no additional power is needed.Provides adequate lighting across the entire screen.Cons:Lightbar hinge seems very cheap.Since I only received this today, I cannot yet evaluate the additional drain that this case will place on the Kindle's battery.Read more I read every single review for this cover before I decided to buy it, but I am glad that I finally decided to pull the trigger. I have never had a Kindle or another cover, so my review is based on a first-timer's perspective. This is my feedback:1) I agree that this cover is expensive. Ridiculously expensive. But, after pricing other covers and other lights, then factoring in that I would have to buy replacement batteries for any other light, it did not seem like I would be saving much money if I bought something else. Plus, the fact that the light is built-in was very appealing and turns out to be extremely convenient.2) Yes, the cover should have had a magnet or something for closure. That was the main reason for my initial hesitation, not the price. I thought about using a rubber band around it, but some people mentioned that a rubber band would look ugly around the pretty cover (which, by the way, is quite pretty in the wine purple color). I ended up knitting a small little sleeve to slip over my Kindle cover to keep the cover closed, for additional protection, and to prevent scratches, because:3) The cover does scratch quite easily. I agree with one reviewer who did not seem to mind the scratches on the cover, because doesn't that show that the cover is doing its job to protect the Kindle But, it does sound like the same cover for the Kindle Keyboard was much more durable. It would be nice for the cover to keep looking fresh and new, but I would rather my Kindle be protected than for my cover to look perfect. My little knitted sleeve is helping with that, but I know a lot of people wouldn't want to use an additional cover.4) Some people commented that the cover added too much to the size and weight of the Kindle. ReallyRead more The Kindle is my first e-ink reader. I own an iPad, an iPhone, and have owned a Windows-based phone in the past that I used as an ereader.My overall impression of the device is good.The good:I'd honestly rather read linear (read from page one to the end, one page at a time) fiction from it than a book, because I can't always get comfortable with a book. Hardcovers are sometimes a bit heavy, and paperbacks don't always lie open easily. The Kindle is incredibly light and thin. I can hold it in one hand easily. The page turn buttons are conveniently located. Page-turns aren't instant, but they're probably quicker than turning a physical page in a printed book (there are just a lot more page-turns unless you choose a small font). The contrast is better than other ereaders I've seen. There is zero eye strain in good light. My eyesight isn't the greatest and I like being able to increase the font size and read without glasses. I love being able to browse the Kindle store and read samples before deciding to purchase. The experimental browser is surprisingly usable, but isn't great. It is useful for browsing wikipedia and blogs. The biggest drawback to the browser is the awkward pointer navigation, using the 5-way pad. It syncs your furthest read page over the internet so you can pick up where you left off using your iPhone or iPad.The so-so:The kindle store could use more categories and sorting options. You can't sort by top rated, and there is no category for alternate histories, for example. Finding a very-specific type of fiction relies on keyword searches, which don't do a great job. The wifi sometimes doesn't connect before it times-out.Read more I'm a first-time Kindle owner, so I have nothing to compare the latest Kindle to. I don't own a Nook. I don't own an iPad (and, in any case, that's comparing apples to oranges). I don't have a Sony e-reader. 'This will be a short, simple review.I received my Kindle about a week ago and haven't been able to put it down.Things I like about my Kindle1. The e-ink display is amazing.2. Using the 5-way controller is simple and effective.3. Page turn speeds are faster than I thought they would be.4. It's lightweight, even with the attached cover (I have an Amazon cover with a built-in light)5. Page-turning buttons are quiet and well-placed.6. Recharge time is fast.7. I can order a book and start reading it in less than 60 seconds. Nice!8. Portability... I can take 3,000 books with me when I travel for work and not require additional suitcases or baggage fees.Things I'm not too keen on1. Buttons are too close together and are laid out oddly.2. Lack of individual number buttons is frustrating.3. Power button on the bottom Not a bad thing. Just an odd thing. (Same for the headphone input). I usually rest the bottom of a book on my lap when I read.Things I hope change in the future1. How books are organized... When I put a book in a collection (which is actually a tag), it still appears in the main list. It's not actually moved, it's merely associated.2. The look of the main screen. I'd like folders or some other way to display collections.3. Ability to create personal screen savers.4. E-book pricing, though Amazon has little control over this.Read more UPDATE NOVEMBER 2011:My review is now over a year old, as is the Kindle Keyboard as Amazon calls it now. There are newer models: the basic, cheapie Kindle and the Kindle Touch, and of course the Kindle Fire quasi-tablet.Each of these models is an excellent choice. Whichever one is right for you just depends on your preferences.The 3 e-ink Kindles are Kindle Keyboard (this one), Kindle Touch (the newest flagship model), and the basic Kindle. All 3 of them have EXACTLY THE SAME 6 DISPLAY, with the same sharp typeface and high contrast that reads like ink on paper with no eyestrain. The Kindle Keyboard is the oldest of these models, and I got one of the first ones when they came out in August 2010.I still absolutely LOVE my Kindle Keyboard and use it almost every day. I have read dozens of books on it. I like the newer models, they have some neat features, but the experience of reading a book on them is no better or worse than on my 1-year-old Kindle Keyboard. Page turns are now smoother and faster on the newest Kindles, but the difference is not enough to make it worth the cost of upgrading, in my opinion.The touch-screen interface of the Kindle Touch is pretty neat. But, unlike my iPad, I only use my Kindle to read books, and reading books is just as nice on any of the current Kindle models. I don't consider the touch screen a must have feature, and I'm normally obsessed with having the latest version of every tech product I own.For that reason, I think the cheapest Kindle is an excellent choice.Read more I'm a first-time Kindle owner, so I have nothing to compare the latest Kindle to. I don't own a Nook. I don't own an iPad (and, in any case, that's comparing apples to oranges). I don't have a Sony e-reader. 'This will be a short, simple review.I received my Kindle about a week ago and haven't been able to put it down.Things I like about my Kindle1. The e-ink display is amazing.2. Using the 5-way controller is simple and effective.3. Page turn speeds are faster than I thought they would be.4. It's lightweight, even with the attached cover (I have an Amazon cover with a built-in light)5. Page-turning buttons are quiet and well-placed.6. Recharge time is fast.7. I can order a book and start reading it in less than 60 seconds. Nice!8. Portability... I can take 3,000 books with me when I travel for work and not require additional suitcases or baggage fees.Things I'm not too keen on1. Buttons are too close together and are laid out oddly.2. Lack of individual number buttons is frustrating.3. Power button on the bottom Not a bad thing. Just an odd thing. (Same for the headphone input). I usually rest the bottom of a book on my lap when I read.Things I hope change in the future1. How books are organized... When I put a book in a collection (which is actually a tag), it still appears in the main list. It's not actually moved, it's merely associated.2. The look of the main screen. I'd like folders or some other way to display collections.3. Ability to create personal screen savers.4. E-book pricing, though Amazon has little control over this. Still, most titles are the same price as or less than their hardback/paperback counterparts.Read more I woke up to a nice surprise this morning: a new kindle as a gift. I have an iPad and a Kindle DX, but I guess someone heard my complaints of them being too heavy and difficult to do extended-reading on. Don't get me wrong, I absolutely love my iPad and DX, but this new generation of Kindle is perfect for reading outside and for long periods of time. The iPad gets completely washed out in sunlight and often irritates my eyes staring at it for more than a couple of hours. The DX was my go-to device for those extended/outdoor reading periods, but now I have a new friend for reading novels. Instead of a replacement, this one seems more like a companion to the other devices and is a different class. The iPad works great for web browsing, shopping, productivity, games, etc while the Kindle falls short in those areas. The Kindle works great for reading novels, where the iPad falls short. For those that love to do extended-reading of magazines, newspapers, research articles, etc, I find that the DX is the go-to device.Without a doubt, the size and weight of the new kindle is the biggest draw for me. It's smaller than the last edition by a significant margin. I've played around with the Kindle 2 and was impressed, but now looking at the size of the new Kindle, I'm blown away. It's the absolute perfect size. Smaller would be unmanageable and larger wouldn't feel nearly as good. This is a device that you can hold up, read, and just forget that it's there. Compared to other e-readers I've tried, it's much smaller and much lighter.One of my biggest complaints about the previous generation Kindles and the DX is the speed. It sometimes takes a while after you push next page' for it to actually change.Read more The Kindle is my first e-ink reader. I own an iPad, an iPhone, and have owned a Windows-based phone in the past that I used as an ereader.br /br /My overall impression of the device is good.br /br /The good:br /I'd honestly rather read linear (read from page one to the end, one page at a time) fiction from it than a book, because I can't always get comfortable with a book. Hardcovers are sometimes a bit heavy, and paperbacks don't always lie open easily. The Kindle is incredibly light and thin. I can hold it in one hand easily. The page turn buttons are conveniently located. Page-turns aren't instant, but they're probably quicker than turning a physical page in a printed book (there are just a lot more page-turns unless you choose a small font). The contrast is better than other ereaders I've seen. There is zero eye strain in good light. My eyesight isn't the greatest and I like being able to increase the font size and read without glasses. I love being able to browse the Kindle store and read samples before deciding to purchase. The experimental browser is surprisingly usable, but isn't great. It is useful for browsing wikipedia and blogs. The biggest drawback to the browser is the awkward pointer navigation, using the 5-way pad. It syncs your furthest read page over the internet so you can pick up where you left off using your iPhone or iPad.br /br /The so-so:br /The kindle store could use more categories and sorting options. You can't sort by top rated, and there is no category for alternate histories, for example. Finding a very-specific type of fiction relies on keyword searches, which don't do a great job. The wifi sometimes doesn't connect before it times-out.Read more UPDATE NOVEMBER 2011:br /br /My review is now over a year old, as is the Kindle Keyboard as Amazon calls it now. There are newer models: the basic, cheapie Kindle and the Kindle Touch, and of course the Kindle Fire quasi-tablet.br /br /Each of these models is an excellent choice. Whichever one is right for you just depends on your preferences.br /br /The 3 e-ink Kindles are Kindle Keyboard (this one), Kindle Touch (the newest flagship model), and the basic Kindle. All 3 of them have EXACTLY THE SAME 6 DISPLAY, with the same sharp typeface and high contrast that reads like ink on paper with no eyestrain. The Kindle Keyboard is the oldest of these models, and I got one of the first ones when they came out in August 2010.br /br /I still absolutely LOVE my Kindle Keyboard and use it almost every day. I have read dozens of books on it. I like the newer models, they have some neat features, but the experience of reading a book on them is no better or worse than on my 1-year-old Kindle Keyboard. Page turns are now smoother and faster on the newest Kindles, but the difference is not enough to make it worth the cost of upgrading, in my opinion.br /br /The touch-screen interface of the Kindle Touch is pretty neat. But, unlike my iPad, I only use my Kindle to read books, and reading books is just as nice on any of the current Kindle models. I don't consider the touch screen a must have feature, and I'm normally obsessed with having the latest version of every tech product I own.br /br /For that reason, I think the cheapest Kindle is an excellent choice.Read more"
d39b2be4ad1a,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","Product: Kindle Oasis E-reader with Leather Charging Cover - Black, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,
Categories: Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys

Top reviews:
A nice size with many perks, like a crisp screen & fun vibrant colored outer shell. However the pop up ads are annoying. I got this to replace the iPad for a child. I am so disappointed by the charge. It dies so quickly and the charger has to be wrapped around the tablet in order for it to charge. This was after 2 weeks of having the tablet. Low price but not worth the hassle and disappointment! Good product with great value. Recommend this to all. I really like the easy setup and the parental cobtrols.. its easy to download games and my daughter loves it I like this tablet a lot. The size is good. The screen is good. It functions well. This is my second fire tablet. I really like that it automatically installs (syncs) apps from my first tablet at start up. Very convenient. The price was very good. Ordered on line with same day pick up at the local best buy. SWEET! Great tablet, only thing I would add would be a camera. My daughter loves it!"
0053fff6fa55,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,","Product: Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,
Categories: eBook Readers,Kindle E-readers,Computers & Tablets,E-Readers & Accessories,E-Readers

Top reviews:
Very lightweight and portable with excellent battery life. I like this so much more than the Voyage. The shape makes for easier holding. I only wish this devise was maybe 2 inches taller then it would look like a real book Replacing older reader without a light and traveling overseas soon. With electronics in the cabin under scrutiny, this very small and very lightweight reader fits the bill! Perfect in small purses and large pockets. I can read without annoying seatmate with cabin overhead seat light. Easy to hold in either hand and screen adjusts for whichever direction you're holding it. This is my first e-reader. I didn't know about the odd refresh and it took a little while to get used to but I do love how small and light it is and that I do not have to remember to plug it in everyday This kindle is awesome. I love the design of it. Nothing software wise that was different than my other kindle but the way it's designed makes it much more comfortable and easier to read. The only reason I didn't give it five stars was because of the price. If it were cheaper, this kindle would have been five stars no doubt. The new Kindle is a great gift and fantastic entertainment idea. Met all my expectations! Lightweight and compact. I enjoy using the product. I thought long and hard about upgrading from my paperwhite, but decided to do so despite not beating able to actually see one in the store. I have owned a Kindle since the second generation version. This is by far my favorite. The look and feel are amazing. I don't regret the purchase one bit as I have the disposable income to do so, but for most the paperwhite will more than suffice at a significantly smaller price point. I own a Kindle HDX 8.9 and wanted something small and portable... WOW is all I can say when I got my hands on the Kindle Oasis ( Thank you Babes :) ). The Kindle Oasis is very tiny, portable & fits in about anything from a jeans back pockets to a very very small purse! The clarity of the screen is awesome. The touch of it works perfect! Very different than my HDX BUT I HIGHLY RECOMMEND it! A little more pricey than the paperwhite BUT this one already comes with the case and a built in battery in the case so you are set for long time reading & the price is fair since the others you would still have to buy a case for it! Keep in mind the case for the oasis is leather and you can choose from black, brown and red (red was my choice., which to me it's not red it's more of a wine red color) it's beautiful! Picture shows My Kindle Oasis in the middle of the IPhone 7 Plus (left) & Samsung S8+ (right) so you can get an idea on the size... it's super cute! It's tinier than the Kindle paperwhite! Got me reading again! Love the merlot cover. This one is the smallest of all the kindle products I believe, and that's a big reason I picked. Also the lightest I believe. Battery life is forever.Two negative points are the Amazon logo in the cover, and the fact you can't do inverted text (black background white text).Those 2 points dropped it from 4 to 5 star for me.Still highly recommended."
849af06ce275,"Kindle Paperwhite E-reader - White, 6 High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi - Includes Special Offers,,","Product: Kindle Paperwhite E-reader - White, 6 High-Resolution Display (300 ppi) with Built-in Light, Wi-Fi - Includes Special Offers,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
I purchased this for my son overseas as he had broken the screen on his last one. When he opened it he was amazed at the size and weight of this one. He also was very elated that all his books that he purchased immediately downloaded to the new one with his bookmarks in place. All in all a great purchase from an excellent company. Love my Kindle Voyage. The size is much smaller than my older Kindle and the weight is much less. This helps as I take fm Kindle everywhere. Love the touch screen features. Got this product for a relative for christmas who had a kindle fire and was looking for an upgrade. With how far technology has grown on phones she was only looking for a reader and something that was lighter on her thumbs when reading then her kindle fire. This product was not only lighter on her thumbs but also worked great in any light. Always great to upgrade new from old version when the staff is always knowledgeable Love this ereader; very convenient. Very easy to use. This is the best Kindle yet and I am loving it! For someone who suffers from eye strain but loves to read, the 300 dpi image resolution and the liquid ink technology are beyond compare. Buy it, you won't regret it!! Bought this reader for a present for my mom. She loves it. Able to take her book with her in a smaller form loves how it looks like paper pages. Easy to order a new book. This is an very good to use in all areas. The letters are very clear. I like this Kindle, but I am not sure it is worth the premium over the Paperwhite. I previously had a Kindle Fire, which was fine, but this is definitely nicer for reading. But it all depends on what you need it for, and how often you will use it. I had been reading on my iPad mini most of the time, but around the pool or at the beach, that was almost impossible. The Voyage is great not only in bright sunshine but inside, even in a pretty dark room. The back light is great for just about any environment. The battery life is fantastic."
4d5ab5c97b4d,"Kindle Paperwhite,,,
Kindle Paperwhite,,,","Product: Kindle Paperwhite,,,
Kindle Paperwhite,,,
Categories: Walmart for Business,Office Electronics,Tablets,Electronics,iPad & Tablets,All Tablets,Computers & Tablets,E-Readers & Accessories,Kindle E-readers,Electronics Features,eBook Readers,See more Amazon Kindle Voyage (Wi-Fi),See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...

Top reviews:
This is my 2 nd kindle. I bought this because of the lighting option. It is great product, but I think little bit over priced. It runs perfectly for my need. Weight is perfect.Size is right. It fits anywhereView is sharp, day or night This Kindle is really light weight and has an excellent screen that dims or brightens automatically. Very comfortable to hold and read. I like that it has page advance buttons on both sides including the touch screen finger swipe to advance. This is great for reading, it's light and easy to read. I love it. I love the new kindle. I have a third generation and the new features are awesome. I read often and love this e-reader. I previously had a nook and liked it, but it was old and did not have night reading option. The voyage is light and easy to hold. The backlighting is great at night. Overall very happy with this product for reading. My daughter loves this; she is reading voraciously This is a great reader. As a tablet it will not replace my iPad I have always enjoyed reading. I read to quickly and eventually spend a load of money on one book series. This product has already saved me at least $80, and i've only had it for a month. Yes I did the math! I love this thing!"
